Biomass,Year,Farm,YearFarm,Comp.2,Comp.1,MAX,RN,JJ
0.0017,2012,21,2012_21,-0.236181013,0.370514076,1.641951369,-0.644440183,0.137106208
0.0034,2012,21,2012_21,-0.236181013,0.370514076,1.598169171,-0.644440183,1.868277318
0.0333,2012,21,2012_21,-0.236181013,0.370514076,0.482169893,-0.644440183,-0.357514109
0.0038,2012,21,2012_21,-0.236181013,0.370514076,0.482169893,-0.196210766,0.961473403
0.0448,2012,21,2012_21,-0.236181013,0.370514076,-1.53806579,-0.465148416,-1.181881305
0.0613,2012,21,2012_21,-0.236181013,0.370514076,-1.529130648,-0.375502533,-1.511628183
0.0125,2012,21,2012_21,-0.236181013,0.370514076,-1.53806579,-0.465148416,-1.181881305
0.0188,2012,21,2012_21,-0.236181013,0.370514076,0.482169893,-0.196210766,0.961473403
0.0605,2012,21,2012_21,-0.236181013,0.370514076,0.303467046,-0.196210766,1.126346842
0.01,2012,21,2012_21,-0.236181013,0.370514076,0.794006361,-0.644440183,-0.027767231
0.017,2012,21,2012_21,-0.236181013,0.370514076,-0.675824554,-0.644440183,-1.017007866
0.022,2012,21,2012_21,-0.236181013,0.370514076,-0.143290071,-0.644440183,1.62096716
0.0033,2012,21,2012_21,-0.236181013,0.370514076,-0.187965782,0.072726885,-0.522387549
0.011,2012,21,2012_21,-0.236181013,0.370514076,0.839575587,-0.644440183,-0.687260988
0,2012,21,2012_21,-0.236181013,0.370514076,2.168231253,-0.644440183,1.950714038
0.0082,2012,21,2012_21,-0.236181013,0.370514076,2.168231253,-0.644440183,1.950714038
0.0267,2012,21,2012_21,-0.236181013,0.370514076,-1.529130648,-0.375502533,-1.511628183
0.0048,2012,21,2012_21,-0.236181013,0.370514076,0.92892701,-0.644440183,1.785840599
0.0033,2012,21,2012_21,-0.236181013,0.370514076,-0.903670684,0.431310418,0.466853086
0.0009,2012,21,2012_21,-0.236181013,0.370514076,0.482169893,-0.196210766,0.961473403
0.0155,2012,21,2012_21,-0.236181013,0.370514076,0.616197028,-0.644440183,1.456093721
0.0116,2012,21,2012_21,-0.236181013,0.370514076,-0.187965782,0.072726885,-0.522387549
0.0391,2012,21,2012_21,-0.236181013,0.370514076,0.66087274,-0.644440183,0.796599964
0.0091,2012,21,2012_21,-0.236181013,0.370514076,0.839575587,-0.644440183,-0.687260988
0.0278,2012,21,2012_21,-0.236181013,0.370514076,-0.143290071,-0.644440183,1.62096716
0.003,2012,21,2012_21,-0.236181013,0.370514076,0.616197028,-0.644440183,1.456093721
0.051,2012,21,2012_21,-0.236181013,0.370514076,0.66087274,-0.644440183,0.796599964
0.0172,2012,21,2012_21,-0.236181013,0.370514076,-0.903670684,0.431310418,0.466853086
0.00445,2012,21,2012_21,-0.236181013,0.370514076,0.616197028,-0.5547943,0.301979647
0.0208,2012,21,2012_21,-0.236181013,0.370514076,0.526845605,-0.644440183,1.291220281
0.0161,2012,21,2012_21,-0.236181013,0.370514076,1.641951369,-0.644440183,0.137106208
0.0216,2012,21,2012_21,-0.236181013,0.370514076,-1.484454936,2.403519854,0.631726525
0.00765,2012,21,2012_21,-0.236181013,0.370514076,0.616197028,-0.5547943,0.301979647
0.0063,2012,22,2012_22,-1.65855228,-0.791147436,2.100324171,-0.644440183,1.950714038
0,2012,22,2012_22,-1.65855228,-0.791147436,2.100324171,-0.644440183,1.950714038
0.0027,2012,22,2012_22,-1.65855228,-0.791147436,0.716270622,-0.644440183,1.456093721
0.0494,2012,22,2012_22,-1.65855228,-0.791147436,-0.1325679,-0.644440183,-0.852134427
0.0044,2012,22,2012_22,-1.65855228,-0.791147436,-0.1325679,-0.644440183,-0.852134427
0.0023,2012,22,2012_22,-1.65855228,-0.791147436,0.760946334,-0.644440183,-0.19264067
0.01,2012,22,2012_22,-1.65855228,-0.791147436,0.001459235,-0.644440183,1.62096716
0.0089,2012,22,2012_22,-1.65855228,-0.791147436,0.894973469,-0.644440183,-0.027767231
0.0143,2012,22,2012_22,-1.65855228,-0.791147436,0.939649181,-0.644440183,-0.687260988
0.0224,2012,22,2012_22,-1.65855228,-0.791147436,-1.026082134,-0.644440183,-1.017007866
0.0213,2012,22,2012_22,-1.65855228,-0.791147436,0.582243487,-0.241033708,0.961473403
0.0399,2012,22,2012_22,-1.65855228,-0.791147436,0.582243487,0.879539836,1.126346842
0.0307,2012,22,2012_22,-1.65855228,-0.791147436,0.492892064,-0.644440183,1.291220281
0.0358,2012,22,2012_22,-1.65855228,-0.791147436,-1.026082134,-0.644440183,-1.017007866
0.0028,2012,22,2012_22,-1.65855228,-0.791147436,0.716270622,-0.644440183,1.456093721
0.0161,2012,22,2012_22,-1.65855228,-0.791147436,-1.786462747,-0.465148416,-1.511628183
0.0477,2012,22,2012_22,-1.65855228,-0.791147436,-0.043216477,0.431310418,-0.522387549
0.0082,2012,22,2012_22,-1.65855228,-0.791147436,0.582243487,0.879539836,1.126346842
0,2012,22,2012_22,-1.65855228,-0.791147436,0.582243487,-0.241033708,0.961473403
0.0258,2012,22,2012_22,-1.65855228,-0.791147436,-0.043216477,0.431310418,-0.522387549
0.0134,2012,22,2012_22,-1.65855228,-0.791147436,1.073676316,-0.644440183,1.785840599
0.0322,2012,22,2012_22,-1.65855228,-0.791147436,0.805622046,-0.644440183,0.301979647
0.0053,2012,22,2012_22,-1.65855228,-0.791147436,0.314189217,-0.644440183,1.53853044
0.0212,2012,22,2012_22,-1.65855228,-0.791147436,-2.188544152,-0.5547943,-1.181881305
0.005,2012,22,2012_22,-1.65855228,-0.791147436,1.608891342,-0.644440183,0.137106208
0.0055,2012,22,2012_22,-1.65855228,-0.791147436,-0.714245666,0.700248069,0.466853086
0.00155,2012,22,2012_22,-1.65855228,-0.791147436,-0.714245666,0.700248069,0.466853086
0.0053,2012,22,2012_22,-1.65855228,-0.791147436,-1.429057054,2.493165738,0.631726525
0.0031,2012,22,2012_22,-1.65855228,-0.791147436,0.582243487,-0.241033708,0.961473403
0.0831,2012,22,2012_22,-1.65855228,-0.791147436,-2.188544152,-0.5547943,-1.181881305
0.0129,2012,22,2012_22,-1.65855228,-0.791147436,0.894973469,-0.644440183,-0.027767231
0.0228,2012,22,2012_22,-1.65855228,-0.791147436,0.492892064,-0.644440183,1.291220281
0.0096,2012,22,2012_22,-1.65855228,-0.791147436,1.608891342,-0.644440183,0.137106208
0.0124,2012,22,2012_22,-1.65855228,-0.791147436,1.608891342,-0.644440183,0.137106208
0.0151,2012,22,2012_22,-1.65855228,-0.791147436,0.805622046,-0.644440183,0.301979647
0.0133,2012,22,2012_22,-1.65855228,-0.791147436,0.582243487,-0.644440183,0.796599964
0.0076,2012,23,2012_23,-0.345528903,-1.310573711,1.118352028,-0.644440183,1.456093721
0.001,2012,23,2012_23,-0.345528903,-1.310573711,-0.490867108,0.610602185,0.466853086
0,2012,23,2012_23,-0.345528903,-1.310573711,1.029000604,-0.644440183,0.301979647
0.0112,2012,23,2012_23,-0.345528903,-1.310573711,1.698242766,-0.644440183,0.137106208
0.0127,2012,23,2012_23,-0.345528903,-1.310573711,0.582243487,-0.644440183,-0.357514109
0.0186,2012,23,2012_23,-0.345528903,-1.310573711,2.278133504,-0.644440183,1.950714038
0.0042,2012,23,2012_23,-0.345528903,-1.310573711,-0.490867108,0.610602185,0.466853086
0.0407,2012,23,2012_23,-0.345528903,-1.310573711,1.029000604,-0.644440183,0.301979647
0.0089,2012,23,2012_23,-0.345528903,-1.310573711,1.163027739,-0.644440183,-0.027767231
0.0071,2012,23,2012_23,-0.345528903,-1.310573711,0.582243487,-0.644440183,-0.357514109
0.0613,2012,23,2012_23,-0.345528903,-1.310573711,-2.009841306,-0.644440183,-1.181881305
0.0107,2012,23,2012_23,-0.345528903,-1.310573711,0.269513505,-0.644440183,1.62096716
0.2941,2012,23,2012_23,-0.345528903,-1.310573711,1.118352028,-0.644440183,1.456093721
0.0111,2012,23,2012_23,-0.345528903,-1.310573711,0.805622046,-0.241033708,0.961473403
0.0702,2012,23,2012_23,-0.345528903,-1.310573711,-2.009841306,-0.644440183,-1.181881305
0.0451,2012,23,2012_23,-0.345528903,-1.310573711,-1.697111324,-0.465148416,-1.511628183
0.027,2012,23,2012_23,-0.345528903,-1.310573711,0.448216352,0.341664535,1.126346842
0.0085,2012,23,2012_23,-0.345528903,-1.310573711,1.698242766,-0.644440183,0.137106208
0.0268,2012,23,2012_23,-0.345528903,-1.310573711,0.001459235,0.431310418,-0.522387549
0.0238,2012,23,2012_23,-0.345528903,-1.310573711,-0.802703575,-0.465148416,-1.017007866
0.0381,2012,23,2012_23,-0.345528903,-1.310573711,0.13548637,-0.644440183,-0.852134427
0.0238,2012,23,2012_23,-0.345528903,-1.310573711,-1.295029918,2.493165738,0.631726525
0.0091,2012,23,2012_23,-0.345528903,-1.310573711,0.805622046,-0.644440183,-0.19264067
0.071,2012,23,2012_23,-0.345528903,-1.310573711,0.984324893,-0.644440183,0.796599964
0.0115,2012,23,2012_23,-0.345528903,-1.310573711,1.386406298,-0.644440183,1.785840599
0.0293,2012,23,2012_23,-0.345528903,-1.310573711,0.716270622,-0.644440183,1.291220281
0.0453,2012,23,2012_23,-0.345528903,-1.310573711,0.716270622,-0.644440183,1.291220281
0.0081,2012,23,2012_23,-0.345528903,-1.310573711,1.073676316,-0.644440183,-0.687260988
0.0026,2012,23,2012_23,-0.345528903,-1.310573711,2.278133504,-0.644440183,1.950714038
0.0178,2012,23,2012_23,-0.345528903,-1.310573711,0.448216352,0.341664535,1.126346842
0.0004,2012,23,2012_23,-0.345528903,-1.310573711,0.805622046,-0.241033708,0.961473403
0.01065,2012,23,2012_23,-0.345528903,-1.310573711,-1.295029918,2.493165738,0.631726525
0.0034,2012,23,2012_23,-0.345528903,-1.310573711,2.278133504,-0.644440183,1.950714038
0.0233,2012,23,2012_23,-0.345528903,-1.310573711,0.269513505,-0.644440183,1.62096716
0.0244,2012,23,2012_23,-0.345528903,-1.310573711,0.001459235,0.431310418,-0.522387549
0.0225,2012,23,2012_23,-0.345528903,-1.310573711,-0.802703575,-0.465148416,-1.017007866
0.0088,2012,23,2012_23,-0.345528903,-1.310573711,0.13548637,-0.644440183,-0.852134427
0.005,2012,23,2012_23,-0.345528903,-1.310573711,1.073676316,-0.644440183,-0.687260988
0.0458,2012,23,2012_23,-0.345528903,-1.310573711,-1.697111324,-0.465148416,-1.511628183
0.0202,2012,24,2012_24,-1.608372974,1.913045044,-2.056304046,1.417415136,-1.429191464
0.0771,2012,24,2012_24,-1.608372974,1.913045044,1.072782802,-0.106564882,-0.604824268
0.0201,2012,24,2012_24,-1.608372974,1.913045044,-0.892948513,0.520956302,0.549289806
0.0435,2012,24,2012_24,-1.608372974,1.913045044,0.001459235,-0.285856649,-0.934571146
0.0493,2012,24,2012_24,-1.608372974,1.913045044,1.340837072,-0.644440183,-0.769697707
0.0026,2012,24,2012_24,-1.608372974,1.913045044,0.001459235,-0.285856649,-0.934571146
0.0187,2012,24,2012_24,-1.608372974,1.913045044,2.277239989,-0.644440183,0.054669488
0.0344,2012,24,2012_24,-1.608372974,1.913045044,2.277239989,-0.644440183,0.054669488
0.0453,2012,24,2012_24,-1.608372974,1.913045044,-0.35415943,-0.644440183,-1.099444585
0.029,2012,24,2012_24,-1.608372974,1.913045044,1.340837072,-0.644440183,-0.769697707
0.1432,2012,24,2012_24,-1.608372974,1.913045044,0.092597687,-0.644440183,-0.439950829
0.0357,2012,24,2012_24,-1.608372974,1.913045044,0.719844679,2.224228087,0.384416366
0.073,2012,24,2012_24,-1.608372974,1.913045044,1.030787633,-0.644440183,-0.27507739
0.0602,2012,24,2012_24,-1.608372974,1.913045044,-1.654222641,-0.5547943,-1.264318025
0.0744,2012,24,2012_24,-1.608372974,1.913045044,-0.713352152,-0.644440183,-1.594064903
0.039,2012,24,2012_24,-1.608372974,1.913045044,1.386406298,-0.644440183,-0.110203951
0.02995,2012,24,2012_24,-1.608372974,1.913045044,0.761839848,-0.644440183,0.714163245
0.0078,2012,24,2012_24,-1.608372974,1.913045044,0.719844679,2.224228087,0.384416366
0.119,2012,24,2012_24,-1.608372974,1.913045044,-0.35415943,-0.644440183,-1.099444585
0.01815,2012,24,2012_24,-1.608372974,1.913045044,-0.892948513,0.520956302,0.549289806
0.0436,2012,24,2012_24,-1.608372974,1.913045044,0.719844679,2.224228087,0.384416366
0.04555,2012,24,2012_24,-1.608372974,1.913045044,0.761839848,-0.644440183,0.714163245
0.0485,2012,24,2012_24,-1.608372974,1.913045044,1.030787633,-0.644440183,-0.27507739
0.0312,2012,24,2012_24,-1.608372974,1.913045044,-1.654222641,-0.5547943,-1.264318025
0.0134,2012,24,2012_24,-1.608372974,1.913045044,-0.713352152,-0.644440183,-1.594064903
0.1017,2012,24,2012_24,-1.608372974,1.913045044,0.092597687,-0.644440183,-0.439950829
0.0502,2012,24,2012_24,-1.608372974,1.913045044,1.876945612,-0.644440183,0.219542927
0.0235,2012,24,2012_24,-1.608372974,1.913045044,1.876945612,-0.644440183,0.219542927
0.0754,2012,24,2012_24,-1.608372974,1.913045044,1.072782802,-0.106564882,-0.604824268
0.0084,2012,25,2012_25,0.497021003,3.544281996,-0.939411253,0.252018651,0.549289806
0.0381,2012,25,2012_25,0.497021003,3.544281996,-0.313951289,1.148477486,0.466853086
0.02135,2012,25,2012_25,0.497021003,3.544281996,0.579562945,-0.644440183,0.714163245
0.0076,2012,25,2012_25,0.497021003,3.544281996,0.802941503,-0.375502533,-0.604824268
0.0597,2012,25,2012_25,0.497021003,3.544281996,0.670701396,-0.016918999,1.208783562
0.0546,2012,25,2012_25,0.497021003,3.544281996,1.026320062,-0.644440183,-0.769697707
0.0191,2012,25,2012_25,0.497021003,3.544281996,1.070995773,-0.5547943,0.879036684
0.11,2012,25,2012_25,0.497021003,3.544281996,-0.269275578,-0.644440183,-1.099444585
0.0733,2012,25,2012_25,0.497021003,3.544281996,1.070995773,-0.644440183,-0.110203951
0.0361,2012,25,2012_25,0.497021003,3.544281996,1.785807161,-0.644440183,0.219542927
0.0592,2012,25,2012_25,0.497021003,3.544281996,0.802941503,-0.375502533,-0.604824268
0.0258,2012,25,2012_25,0.497021003,3.544281996,-0.313951289,1.148477486,0.466853086
0.1166,2012,25,2012_25,0.497021003,3.544281996,-1.788249776,-0.644440183,-1.264318025
0.0547,2012,25,2012_25,0.497021003,3.544281996,0.98164435,-0.644440183,-0.27507739
0.0028,2012,25,2012_25,0.497021003,3.544281996,-0.939411253,0.252018651,0.549289806
0.02955,2012,25,2012_25,0.497021003,3.544281996,0.668914368,1.77599867,0.384416366
0.0386,2012,25,2012_25,0.497021003,3.544281996,1.070995773,-0.644440183,-0.110203951
0.0652,2012,25,2012_25,0.497021003,3.544281996,-0.671356983,-0.644440183,-1.594064903
0.0192,2012,25,2012_25,0.497021003,3.544281996,1.026320062,-0.644440183,-0.769697707
0.1321,2012,25,2012_25,0.497021003,3.544281996,0.266832963,-0.644440183,-0.439950829
0.013,2012,25,2012_25,0.497021003,3.544281996,0.668914368,1.77599867,0.384416366
0.0293,2012,25,2012_25,0.497021003,3.544281996,0.581349973,-0.016918999,1.043910123
0.0735,2012,25,2012_25,0.497021003,3.544281996,-1.788249776,-0.644440183,-1.264318025
0.0127,2012,25,2012_25,0.497021003,3.544281996,0.579562945,-0.644440183,0.714163245
0.0417,2012,25,2012_25,0.497021003,3.544281996,2.053861431,-0.5547943,0.054669488
0.0314,2012,25,2012_25,0.497021003,3.544281996,0.98164435,-0.644440183,-0.27507739
0.0724,2012,25,2012_25,0.497021003,3.544281996,-0.671356983,-0.644440183,-1.594064903
0.0009,2012,25,2012_25,0.497021003,3.544281996,1.070995773,-0.5547943,0.879036684
0.0324,2012,25,2012_25,0.497021003,3.544281996,-0.135248443,-0.644440183,-0.934571146
0.0099,2012,25,2012_25,0.497021003,3.544281996,0.581349973,-0.016918999,1.043910123
0.0623,2012,25,2012_25,0.497021003,3.544281996,-0.269275578,-0.644440183,-1.099444585
0.0819,2012,25,2012_25,0.497021003,3.544281996,0.266832963,-0.644440183,-0.439950829
0.0003,2012,26,2012_26,0.105141679,1.425742875,1.072782802,-0.644440183,-0.27507739
0.003,2012,26,2012_26,0.105141679,1.425742875,1.070995773,-0.5547943,0.879036684
0.0074,2012,26,2012_26,0.105141679,1.425742875,0.669807882,1.148477486,0.384416366
0.0031,2012,26,2012_26,0.105141679,1.425742875,-0.938517739,0.341664535,0.549289806
0.0171,2012,26,2012_26,0.105141679,1.425742875,1.072782802,-0.644440183,-0.27507739
0.0105,2012,26,2012_26,0.105141679,1.425742875,0.357971415,-0.644440183,0.714163245
0.00435,2012,26,2012_26,0.105141679,1.425742875,0.357971415,-0.644440183,0.714163245
0.0035,2012,26,2012_26,0.105141679,1.425742875,0.179268568,-0.644440183,-0.439950829
0.0031,2012,26,2012_26,0.105141679,1.425742875,0.669807882,1.148477486,0.384416366
0.0155,2012,26,2012_26,0.105141679,1.425742875,1.070995773,-0.5547943,0.879036684
0.0014,2012,26,2012_26,0.105141679,1.425742875,2.232564278,-0.465148416,0.054669488
0.0129,2012,26,2012_26,0.105141679,1.425742875,1.786700675,-0.644440183,0.219542927
0.0048,2012,26,2012_26,0.105141679,1.425742875,1.027213576,-0.106564882,-0.604824268
0.0124,2012,26,2012_26,0.105141679,1.425742875,1.250592134,-0.644440183,-0.769697707
0.0098,2012,26,2012_26,0.105141679,1.425742875,0.669807882,1.148477486,0.384416366
0.0413,2012,26,2012_26,0.105141679,1.425742875,0.179268568,-0.644440183,-0.439950829
0.0018,2012,26,2012_26,0.105141679,1.425742875,-0.580218531,-0.644440183,-1.594064903
0.0072,2012,26,2012_26,0.105141679,1.425742875,1.250592134,-0.644440183,-0.769697707
0.0027,2012,26,2012_26,0.105141679,1.425742875,0.134592856,-0.420325474,-0.934571146
0.0154,2012,26,2012_26,0.105141679,1.425742875,0.134592856,-0.420325474,-0.934571146
0.0092,2012,26,2012_26,0.105141679,1.425742875,-0.580218531,-0.644440183,-1.594064903
0.0136,2012,26,2012_26,0.105141679,1.425742875,-0.266595035,-0.644440183,-1.099444585
0.00775,2012,26,2012_26,0.105141679,1.425742875,-0.938517739,0.341664535,0.549289806
0.0024,2012,26,2012_26,0.105141679,1.425742875,1.786700675,-0.644440183,0.219542927
0.0114,2012,26,2012_26,0.105141679,1.425742875,1.027213576,-0.106564882,-0.604824268
0.0039,2012,26,2012_26,0.105141679,1.425742875,-0.266595035,-0.644440183,-1.099444585
0.0214,2012,26,2012_26,0.105141679,1.425742875,-1.74268055,-0.644440183,-1.264318025
0.0229,2012,27,2012_27,0.269280174,1.154196733,1.700923308,-0.644440183,0.219542927
0.0003,2012,27,2012_27,0.269280174,1.154196733,-0.174563069,-0.644440183,-0.934571146
0.0422,2012,27,2012_27,0.269280174,1.154196733,-0.174563069,-0.644440183,-0.934571146
0.0157,2012,27,2012_27,0.269280174,1.154196733,0.987005435,-0.644440183,-0.110203951
0.0118,2012,27,2012_27,0.269280174,1.154196733,-0.263914492,-0.644440183,-1.099444585
0,2012,27,2012_27,0.269280174,1.154196733,0.093491201,-0.644440183,-0.439950829
0.116,2012,27,2012_27,0.269280174,1.154196733,-1.740000007,-0.644440183,-1.264318025
0.0927,2012,27,2012_27,0.269280174,1.154196733,1.700923308,-0.644440183,0.219542927
0.0297,2012,27,2012_27,0.269280174,1.154196733,0.940542695,-0.644440183,-0.769697707
0.1021,2012,27,2012_27,0.269280174,1.154196733,0.987005435,-0.644440183,-0.110203951
0.0181,2012,27,2012_27,0.269280174,1.154196733,0.808302589,-0.016918999,1.208783562
0.0165,2012,27,2012_27,0.269280174,1.154196733,0.674275453,0.431310418,1.043910123
0.2048,2012,27,2012_27,0.269280174,1.154196733,0.093491201,-0.644440183,-0.439950829
0.0454,2012,27,2012_27,0.269280174,1.154196733,0.808302589,-0.016918999,1.208783562
0.0355,2012,27,2012_27,0.269280174,1.154196733,0.942329724,-0.644440183,-0.27507739
0.04925,2012,27,2012_27,0.269280174,1.154196733,1.165708282,-0.106564882,0.879036684
0.0281,2012,27,2012_27,0.269280174,1.154196733,-0.844698744,-0.644440183,-1.594064903
0.0919,2012,27,2012_27,0.269280174,1.154196733,-1.740000007,-0.644440183,-1.264318025
0.1158,2012,27,2012_27,0.269280174,1.154196733,0.718951165,0.072726885,-0.604824268
0.039,2012,27,2012_27,0.269280174,1.154196733,0.808302589,-0.016918999,1.208783562
0.01175,2012,27,2012_27,0.269280174,1.154196733,0.674275453,0.431310418,1.043910123
0.0414,2012,27,2012_27,0.269280174,1.154196733,0.940542695,-0.644440183,-0.769697707
0.0285,2012,27,2012_27,0.269280174,1.154196733,0.674275453,1.77599867,0.384416366
0.0737,2012,27,2012_27,0.269280174,1.154196733,-0.263914492,-0.644440183,-1.099444585
0.0957,2012,27,2012_27,0.269280174,1.154196733,0.718951165,0.072726885,-0.604824268
0.0229,2012,27,2012_27,0.269280174,1.154196733,-1.068077303,0.252018651,0.549289806
0.016,2012,27,2012_27,0.269280174,1.154196733,1.923408353,-0.644440183,0.054669488
0.14391,2012,27,2012_27,0.269280174,1.154196733,0.615303514,-0.420325474,1.53853044
0.1,2012,27,2012_27,0.269280174,1.154196733,0.674275453,1.77599867,0.384416366
0.0102,2012,27,2012_27,0.269280174,1.154196733,0.190884253,-0.644440183,1.703403879
0.0724,2012,27,2012_27,0.269280174,1.154196733,-1.068077303,0.252018651,0.549289806
0.0557,2012,27,2012_27,0.269280174,1.154196733,0.987005435,-0.644440183,-0.110203951
0.0749,2012,27,2012_27,0.269280174,1.154196733,0.942329724,-0.644440183,-0.27507739
0.006,2012,27,2012_27,0.269280174,1.154196733,0.190884253,-0.644440183,1.703403879
0.0175,2012,27,2012_27,0.269280174,1.154196733,0.972709208,-0.644440183,1.373657001
0.0204,2012,27,2012_27,0.269280174,1.154196733,0.972709208,-0.644440183,1.373657001
0.01595,2012,27,2012_27,0.269280174,1.154196733,1.165708282,-0.106564882,0.879036684
0.0166,2012,27,2012_27,0.269280174,1.154196733,0.615303514,-0.420325474,1.53853044
0.0303,2012,28,2012_28,-2.142225289,0.822159005,1.196087766,-0.644440183,-0.19264067
0.0378,2012,28,2012_28,-2.142225289,0.822159005,2.365697898,-0.644440183,0.137106208
0.0076,2012,28,2012_28,-2.142225289,0.822159005,-0.560561218,0.520956302,0.631726525
0.0423,2012,28,2012_28,-2.142225289,0.822159005,1.585659972,-0.644440183,0.301979647
0.0453,2012,28,2012_28,-2.142225289,0.822159005,0.38030927,-0.285856649,-0.522387549
0.0309,2012,28,2012_28,-2.142225289,0.822159005,-0.933156654,-0.5547943,-1.181881305
0.0346,2012,28,2012_28,-2.142225289,0.822159005,0.302573532,-0.644440183,-0.852134427
0.0255,2012,28,2012_28,-2.142225289,0.822159005,1.318499216,-0.644440183,-0.687260988
0.0361,2012,28,2012_28,-2.142225289,0.822159005,-1.595250701,0.162372768,-1.511628183
0.0294,2012,28,2012_28,-2.142225289,0.822159005,1.585659972,-0.644440183,0.301979647
0.0024,2012,28,2012_28,-2.142225289,0.822159005,-0.560561218,0.520956302,0.631726525
0.0269,2012,28,2012_28,-2.142225289,0.822159005,-1.953549909,1.058831603,-1.429191464
0.0344,2012,28,2012_28,-2.142225289,0.822159005,1.27292999,-0.644440183,-0.027767231
0.0409,2012,28,2012_28,-2.142225289,0.822159005,0.302573532,-0.644440183,-0.852134427
0.018,2012,28,2012_28,-2.142225289,0.822159005,2.365697898,-0.644440183,0.137106208
0.0041,2012,28,2012_28,-2.142225289,0.822159005,-0.187965782,-0.5547943,-1.017007866
0.006,2012,28,2012_28,-2.142225289,0.822159005,-0.187965782,-0.5547943,-1.017007866
0.0815,2012,28,2012_28,-2.142225289,0.822159005,-0.933156654,-0.5547943,-1.181881305
0.0478,2012,28,2012_28,-2.142225289,0.822159005,0.38030927,-0.285856649,-0.522387549
0.0113,2012,29,2012_29,-0.596777522,0.684180771,-1.403145141,0.252018651,-1.511628183
0.0191,2012,29,2012_29,-0.596777522,0.684180771,-0.385432428,-0.5547943,-1.017007866
0.024,2012,29,2012_29,-0.596777522,0.684180771,1.176430453,0.431310418,0.961473403
0.0346,2012,29,2012_29,-0.596777522,0.684180771,0.987005435,-0.644440183,-0.687260988
0.021,2012,29,2012_29,-0.596777522,0.684180771,-0.385432428,-0.5547943,-1.017007866
0.03005,2012,29,2012_29,-0.596777522,0.684180771,1.176430453,0.431310418,0.961473403
0.0505,2012,29,2012_29,-0.596777522,0.684180771,1.444484723,-0.644440183,0.796599964
0.0593,2012,29,2012_29,-0.596777522,0.684180771,0.429452553,-0.285856649,-0.522387549
0.0263,2012,29,2012_29,-0.596777522,0.684180771,0.429452553,-0.285856649,-0.522387549
0.0538,2012,29,2012_29,-0.596777522,0.684180771,-0.776791663,-0.465148416,-1.181881305
0.1214,2012,29,2012_29,-0.596777522,0.684180771,-0.776791663,-0.465148416,-1.181881305
0.0009,2012,29,2012_29,-0.596777522,0.684180771,-0.386325942,1.148477486,0.466853086
0.0267,2012,29,2012_29,-0.596777522,0.684180771,-1.403145141,0.252018651,-1.511628183
0.0364,2012,29,2012_29,-0.596777522,0.684180771,-0.565028789,0.700248069,0.631726525
0.0645,2012,29,2012_29,-0.596777522,0.684180771,1.444484723,-0.644440183,0.796599964
0.0233,2012,29,2012_29,-0.596777522,0.684180771,0.987005435,-0.644440183,-0.687260988
0.0481,2012,29,2012_29,-0.596777522,0.684180771,1.543664803,-0.644440183,-0.027767231
0.0614,2012,29,2012_29,-0.596777522,0.684180771,-1.850795772,1.148477486,-1.429191464
0.0275,2012,29,2012_29,-0.596777522,0.684180771,1.444484723,-0.644440183,0.301979647
0.0187,2012,29,2012_29,-0.596777522,0.684180771,-0.083424617,-0.644440183,-0.852134427
0.0014,2012,29,2012_29,-0.596777522,0.684180771,-0.386325942,1.148477486,0.466853086
0.039,2012,29,2012_29,-0.596777522,0.684180771,-0.083424617,-0.644440183,-0.852134427
0.0418,2012,29,2012_29,-0.596777522,0.684180771,0.865487499,-0.644440183,-0.357514109
0.0259,2012,29,2012_29,-0.596777522,0.684180771,1.444484723,-0.644440183,0.301979647
0.0459,2012,29,2012_29,-0.596777522,0.684180771,2.435392009,-0.644440183,0.137106208
0.0028,2012,29,2012_29,-0.596777522,0.684180771,-0.565028789,0.700248069,0.631726525
0.0583,2012,29,2012_29,-0.596777522,0.684180771,0.865487499,-0.644440183,-0.357514109
0.0369,2012,29,2012_29,-0.596777522,0.684180771,2.435392009,-0.644440183,0.137106208
0.069,2012,30,2012_30,-0.731097569,0.750047401,1.656247597,-0.644440183,0.301979647
0.0096,2012,30,2012_30,-0.731097569,0.750047401,-0.175456583,-0.285856649,0.466853086
0.0216,2012,30,2012_30,-0.731097569,0.750047401,1.122819599,-0.644440183,1.291220281
0.0014,2012,30,2012_30,-0.731097569,0.750047401,2.683788966,-0.644440183,1.950714038
0.0473,2012,30,2012_30,-0.731097569,0.750047401,1.478438264,2.044936321,-0.027767231
0.0443,2012,30,2012_30,-0.731097569,0.750047401,1.656247597,-0.644440183,0.301979647
0.025,2012,30,2012_30,-0.731097569,0.750047401,-0.589153674,-0.644440183,-1.017007866
0.0144,2012,30,2012_30,-0.731097569,0.750047401,-0.589153674,-0.644440183,-1.017007866
0.0797,2012,30,2012_30,-0.731097569,0.750047401,2.45683635,-0.644440183,0.137106208
0.01495,2012,30,2012_30,-0.731097569,0.750047401,-0.175456583,-0.285856649,0.466853086
0.0576,2012,30,2012_30,-0.731097569,0.750047401,0.407114697,-0.061741941,-0.522387549
0.0316,2012,30,2012_30,-0.731097569,0.750047401,0.244495107,-0.644440183,-0.357514109
0.0177,2012,30,2012_30,-0.731097569,0.750047401,2.683788966,-0.644440183,1.950714038
